country,year,total_exports_usd,exports_oil_crude_usd,exports_oil_refined_usd,exports_nat_gas_lng_usd,exports_energy_total_usd,exports_copper_ore_usd,exports_copper_metal_usd,exports_aluminum_usd,exports_nickel_usd,exports_steel_primary_usd,exports_steel_articles_usd,exports_iron_ore_usd,exports_gold_usd,exports_precious_total_usd,exports_wheat_usd,exports_corn_usd,exports_cereals_total_usd,exports_soybeans_usd,exports_oilseeds_total_usd,exports_live_cattle_usd,exports_meat_beef_fresh_usd,exports_meat_beef_frozen_usd,exports_livestock_total_usd,gdp_usd,share_oil_crude,share_oil_refined,share_nat_gas_lng,share_energy_total,share_copper_ore,share_copper_metal,share_aluminum,share_nickel,share_steel_primary,share_steel_articles,share_iron_ore,share_gold,share_precious_total,share_wheat,share_corn,share_cereals_total,share_soybeans,share_oilseeds_total,share_live_cattle,share_meat_beef_fresh,share_meat_beef_frozen,share_livestock_total,expgdp_oil_crude,expgdp_oil_refined,expgdp_nat_gas_lng,expgdp_energy_total,expgdp_copper_ore,expgdp_copper_metal,expgdp_aluminum,expgdp_nickel,expgdp_steel_primary,expgdp_steel_articles,expgdp_iron_ore,expgdp_gold,expgdp_precious_total,expgdp_wheat,expgdp_corn,expgdp_cereals_total,expgdp_soybeans,expgdp_oilseeds_total,expgdp_live_cattle,expgdp_meat_beef_fresh,expgdp_meat_beef_frozen,expgdp_livestock_total
ARE,2011,2.52556e+11,91935769559,10087290519,2519939922,209128753271,82778,1104470499,1143051078,27814800,1059402442,1155812056,108140,18201384414,59916142021,47318955,28186374,592621876,200529,97325724,0,0,0,0,3.68881e+11,0.364021324217203,0.0399408072625477,0.00997774720062085,0.828049039702086,3.27760971824071e-07,0.00437317069877572,0.00452593119149812,0.000110133198181789,0.00419472292085716,0.00457645851217156,4.28182264527471e-07,0.0720687071936521,0.237239036178115,0.000187360248816104,0.000111604452081915,0.00234649691949508,7.939981627837e-07,0.000385362945247787,0,0,0,0,0.24922880158913,0.0273456494614794,0.00683130853039327,0.566927419061974,2.24402991750727e-07,0.00299411056411146,0.00309869870771333,7.54031788029202e-05,0.00287193550765694,0.00313329246017008,2.93156871728281e-07,0.0493421575358991,0.162426750147066,0.000128277018876006,7.64104792602492e-05,0.00160653944225916,5.43614336330687e-07,0.000263840436346681,0,0,0,0
ARE,2012,3.50123e+11,96590217801,13760944469,7728837730,236336621304,12556,1741762386,2073735616,69806973,1811898555,2773729381,7709301,33751875278,92768970260,9151264,30774137,409579880,6922,79013670,0,0,0,0,3.92793e+11,0.27587510046755,0.0393031719395755,0.0220746358565418,0.675010271544572,3.58616828942971e-08,0.00497471570276731,0.00592287743450159,0.000199378427009936,0.00517503435935371,0.00792215701624858,2.20188362375508e-05,0.0964000516332832,0.264961085846974,2.61372831833384e-05,8.78952168238019e-05,0.00116981712141162,1.97701950457411e-08,0.000225674034553571,0,0,0,0,0.245906158717187,0.0350335786763002,0.0196766177859585,0.601682365276367,3.19659464399824e-08,0.00443430098296049,0.00527946174193532,0.000177719493473662,0.00461285856672599,0.00706155502007419,1.96268798069212e-05,0.0859278940256064,0.236177758412192,2.32979304621009e-05,7.83469588307327e-05,0.00104273721782211,1.76225136394997e-08,0.000201158549159481,0,0,0,0
ARE,2013,371217682109.22,106910826083.204,10593319849.755,13031566653.461,261156645561.774,4235301.692,2127527263.991,2153918050.12,24653510.735,1863499694.425,1630524645.31,285605.04,21870938699.709,67443309462.044,40862803.891,32952086.148,301873422.02,357245.352,90098349.026,0,0,0,0,4.09633e+11,0.28800035999295,0.0285366790438561,0.035104918977504,0.703513485882217,1.1409213235575e-05,0.00573121207993815,0.00580230456125275,6.64125442379828e-05,0.00501996479218552,0.00439236793906349,7.69373480210377e-07,0.0589167481878574,0.181681295672227,0.00011007774106778,8.87675553620444e-05,0.000813197852819906,9.62360817432428e-07,0.000242710283933865,0,0,0,0,0.260991731826303,0.0258605138007802,0.0318127852332722,0.63753810254978,1.03392590245415e-05,0.0051937399183928,0.00525816535806441,6.01843863531503e-05,0.00454919328868768,0.00398045236909624,6.97221757036176e-07,0.0533915448699421,0.164643252526149,9.97546679369094e-05,8.04429480730312e-05,0.000736936286920243,8.72110772325472e-07,0.000219948951930142,0,0,0,0
ARE,2014,343043069617.814,71930898754.381,18039569862.419,13034993347.743,206081716418.046,36834.348,1714292358.389,4240781626.269,19474516.462,1736553328.467,2053572479.687,56956.694,12272954525.526,49462132212.377,39113882.998,28068468.94,307155910.067,211193.22,78800334.378,0,0,0,0,4.24936e+11,0.209684745517581,0.0525868949415506,0.0379981247318751,0.600745896565241,1.07375286843828e-07,0.00499730940578074,0.0123622425341333,5.67698874770933e-05,0.00506220204478027,0.00598634008835945,1.66033653043788e-07,0.0357767161400443,0.14418636198505,0.000114020327073149,8.18219967867919e-05,0.000895385848806694,6.15646368356287e-07,0.000229709740137855,0,0,0,0,0.169274664312699,0.0424524395730628,0.0306751919059411,0.484971187233009,8.66821074232355e-08,0.00403423658713077,0.00997981255122889,4.58292930276559e-05,0.00408662322906744,0.00483266298851356,1.34035934823126e-07,0.0288818893328078,0.116399015880926,9.20465270017132e-05,6.6053403194834e-05,0.00072282863788194,4.97000065892276e-07,0.000185440476631775,0,0,0,0
ARE,2015,300478647816.83,31559126795.68,23222221594.544,7659872506.662,124944733003.08,89273.548,1195651280.868,5290378527.52,14382196.378,1519373037.669,1981166402.205,1799708.854,16253350026.887,56707824585.81,13011678.691,33753025.373,572829505.732,139803.173,75511414.7,0,0,0,0,3.81973e+11,0.105029515491291,0.0772840990974511,0.0254922356790271,0.415819007143714,2.97104465321012e-07,0.00397915555582792,0.0176065040426599,4.7864287470993e-05,0.00505650916864882,0.00659336833615115,5.98947335218672e-06,0.0540915307792351,0.188724972632261,4.33031724068854e-05,0.000112330861504594,0.00190639005431492,4.65268244568324e-07,0.000251303762342645,0,0,0,0,0.0826213549012103,0.0607954530674786,0.0200534396584628,0.327103572773678,2.33716906692358e-07,0.00313019841943802,0.0138501373854173,3.76523900328034e-05,0.00397769747513306,0.00518666607902915,4.71161274226189e-06,0.042551044254141,0.148460295847638,3.40643937948494e-05,8.83649508551652e-05,0.00149965967681485,3.66002761975323e-07,0.000197687833171454,0,0,0,0
ARE,2016,295046691148.668,25160688952.513,16309730473.463,6026867887.401,95051242914.775,3028.454,1305053238.679,5081904370.535,9264674.71,1322245000.884,1819158197.178,679057.925,16471012404.927,58750536728.512,4777322.304,30296405.952,551715740.948,130245.153,42096946.69,0,0,0,0,3.81717e+11,0.0852769738055969,0.0552784727392345,0.0204268275774839,0.322156613737046,1.02643211764541e-08,0.00442320919986664,0.0172240683355921,3.14007070336258e-05,0.00448147713752108,0.00616566208587428,2.30152699681637e-06,0.0558251046327701,0.199122845607202,1.61917501443621e-05,0.000102683428965263,0.00186992688784299,4.41439124407506e-07,0.00014267893168403,0,0,0,0,0.0659145098397845,0.0427272834939576,0.0157888380328909,0.249009719018998,7.93376768653217e-09,0.00341890258667809,0.0133132775604309,2.42710560703348e-05,0.00346394056561274,0.00476572486207845,1.77895646512993e-06,0.0431498005195656,0.15391123981513,1.25153511737753e-05,7.93687625963738e-05,0.00144535281621725,3.41208678156854e-07,0.000110283133027871,0,0,0,0
ARE,2017,313599362102.95,31346144521.214,24204294608.65,7493062780.201,126136119222.333,6199.046,1808397355.812,6206387607.898,124229181.205,1199189978.721,2330576046.745,129796.559,16645664954.01,63144527114.22,13917684.529,24104260.795,377353301.304,1126269.522,35459352.998,0,0,0,0,4.03365e+11,0.0999560213101566,0.077182218886989,0.0238937436924414,0.402220586089472,1.97674062805171e-08,0.00576658493080203,0.0197908170676079,0.000396139776471284,0.0038239554145755,0.00743169893942548,4.13892930551911e-07,0.0530793967257672,0.201354131241793,4.43804618595845e-05,7.68632328629767e-05,0.00120329741353275,3.59142797500418e-06,0.000113072146448943,0,0,0,0,0.0777116123640227,0.0600059365801445,0.0185763831274429,0.312709628307694,1.53683289328524e-08,0.00448327781491205,0.0153865298374871,0.000307982053983365,0.00297296487975159,0.00577783408760056,3.21784386349832e-07,0.041267003716262,0.156544388120486,3.45039468694607e-05,5.97579383312881e-05,0.00093551324806069,2.79218455245249e-06,8.79088493002616e-05,0,0,0,0
ARE,2018,387964272061.879,73289908401.987,33822929537.898,14340297079.666,243041777309.776,49723.082,3114848955.33,6379987467.48,98918788.027,1886502531.905,3383255320.993,130000.593,15716679237.141,61593883136.439,30561015.118,20780787.975,396124298.096,236234.029,61913739.766,0,0,0,0,4.4056e+11,0.188908911669829,0.0871805265937049,0.0369629321881959,0.626454018608733,1.28164074840555e-07,0.00802870052640618,0.0164447809422575,0.000254968808084531,0.00486256768407816,0.00872053321562915,3.35083930046181e-07,0.0405106355634579,0.158761740634238,7.87727564591969e-05,5.3563664160512e-05,0.00102103293169434,6.08906659740878e-07,0.000159586189307981,0,0,0,0,0.166356247507688,0.0767725838430588,0.0325501567996777,0.551665555905611,1.12863360268749e-07,0.00707020373009352,0.0144815404654985,0.000224529662309334,0.00428205586504676,0.00767944280232659,2.95080336390049e-07,0.0356743218565939,0.139808160378698,6.93685652760124e-05,4.71690302682949e-05,0.000899138138042492,5.36213067459597e-07,0.000140534183234974,0,0,0,0
ARE,2019,389427993903.956,127284293029.93,60756046522.794,24762780675.619,425871544420.01,3752772.534,2774620294.805,5539327660.644,503779384.053,2797897464.022,3773634189.823,247819.865,19113230537.414,66944217680.226,28990302.417,20342925.679,217351906.932,72144.67,134816915.418,0,0,0,0,4.33926e+11,0.326849366307554,0.156013556996054,0.063587572191141,1.09358225676257,9.63662754795573e-06,0.00712486091970394,0.0142242667382822,0.00129363936835328,0.00718463363656399,0.00969019754330677,6.36368902285744e-07,0.0490802685903671,0.171903968713498,7.4443293422172e-05,5.22379643925063e-05,0.000558131183002743,1.85258048032862e-07,0.000346192152409181,0,0,0,0,0.293331796273858,0.140014764090638,0.0570668286196702,0.981438181671552,8.64841593727963e-06,0.00639422457931767,0.0127656044132963,0.00116097994601153,0.00644786775630407,0.00869649246604951,5.71110892179773e-07,0.0440472120532395,0.154275654559132,6.68093232878417e-05,4.688109419348e-05,0.000500896251738776,1.66260307056964e-07,0.000310691028926591,0,0,0,0
ARE,2020,335296907869.73,105123364795.736,47548148715.619,20488752708.5,346507819924.081,697221.738,2149420591.181,4446737390.033,651812026.924,2350562020.141,3402553231.255,171963.772,29303479807.21,74414500924.886,21174434.637,26746179.199,187552290.989,243349.207,159611917.114,0,0,0,0,3.57162e+11,0.313523215777995,0.141809088004153,0.0611062978142951,1.03343577525238,2.0794159493737e-06,0.00641049929400511,0.0132620888700848,0.00194398460476481,0.00701038979176701,0.0101478813296333,5.12870139759272e-07,0.0873956160031008,0.221936138324895,6.3151297074373e-05,7.97686425709344e-05,0.000559361827046339,7.25772296995194e-07,0.00047603158086985,0,0,0,0,0.29432964535907,0.133127680760044,0.0573654327966021,0.970169894681072,1.95211623296991e-06,0.00601805508755411,0.0124501973615138,0.00182497585668128,0.0065812209029544,0.0095266384196947,4.8147275466035e-07,0.0820453458296515,0.208349435059962,5.92852392947738e-05,7.48852879057683e-05,0.000525118268430012,6.8134125970848e-07,0.000446889414646575,0,0,0,0
ARE,2021,425159796503.562,99039151474.408,88832764668.116,29157850039.708,434352631523.694,5847952.828,3433575295.055,8149499495.227,1934786260.743,4193712680.072,3768412811.421,12446942.89,33786922894.627,95351435397.804,34405983.464,21168105.364,197405464.982,225401.6,109798489.334,0,0,0,0,4.22441e+11,0.232945711915586,0.208939710195227,0.0685809201140299,1.02162207032681,1.37547173464954e-05,0.00807596419814881,0.0191680858873464,0.00455072722457376,0.00986385052058154,0.00886352106293152,2.92759169431386e-05,0.0794687625040858,0.224271994158331,8.09248281397927e-05,4.97885866398533e-05,0.000464308870700916,5.30157371072388e-07,0.000258252285933343,0,0,0,0,0.234444931894414,0.210284429466165,0.0690223014331185,1.02819714829691,1.38432416077038e-05,0.00812794045808764,0.019291450155707,0.00458001534117901,0.00992733347395731,0.00892056597589012,2.94643344040943e-05,0.079980217106358,0.225715390783101,8.14456538640899e-05,5.01090220030726e-05,0.000467297125473143,5.33569421528687e-07,0.000259914376999392,0,0,0,0
ARE,2022,515621189049.101,154476104445.767,81260137198.01,33411051294.768,538688768662.736,832467.386,4188777357.327,8279399556.25,1516864169.933,4128601251.652,4811454577.779,1125377.208,35626328590.164,107078612420.539,55579836.874,39169103.459,348254933.362,106857.437,181577137.132,0,0,0,0,5.11403e+11,0.299592235010064,0.157596582382249,0.0647976693052201,1.04473745475079,1.61449413577285e-06,0.0081237494623754,0.0160571359984618,0.00294181892084453,0.00800704342516623,0.00933137481539926,2.1825658679299e-06,0.0690939964198628,0.207669146836288,0.00010779199546958,7.59648833113995e-05,0.00067540849902667,2.07240197395814e-07,0.000352152202020365,0,0,0,0,0.302063352083908,0.158896481244752,0.0653321378536458,1.05335472936752,1.62781091624414e-06,0.00819075632588585,0.0161895795610311,0.00296608383199356,0.00807308766599336,0.00940834249658097,2.20056825634578e-06,0.0696639022261582,0.209382057634662,0.000108681092746816,7.65914620348336e-05,0.000680979449400962,2.08949570104204e-07,0.000355056847793228,0,0,0,0
ARE,2023,570245383584.532,162767463924.951,83673850758.866,35188334062.515,563706443968.371,2613849.032,4490571632.766,7862971761.282,153675783.379,3500223959.081,5005901331.886,9944861.307,52829324883.559,143032702160.246,26739657.761,36285357.1,205315306.223,683719.303,136063450.376,0,0,0,0,5.22622e+11,0.285434075593569,0.146733061183059,0.0617073545450259,0.988533112578558,4.58372677314718e-06,0.00787480576263241,0.0137887512773111,0.000269490622463267,0.00613810135047263,0.00877850391426086,1.74396173880219e-05,0.0926431434683025,0.250826584971456,4.68914936109012e-05,6.36311281854001e-05,0.000360047292154123,1.19899138630843e-06,0.000238605088778996,0,0,0,0,0.311443957439509,0.160103958040163,0.0673303727407476,1.07861215939698,5.00141408513228e-06,0.00859238920819636,0.0150452368275388,0.000294047673804394,0.0066974294214193,0.00957843590948334,1.9028784297255e-05,0.10108515310025,0.273682895400971,5.11644319622978e-05,6.94294482436637e-05,0.000392856225384695,1.30824822338133e-06,0.000260347728140032,0,0,0,0
ARG,2000,26341029193,2808667093,1163316052,451836804,9067015502,614036764,31817908,398934777,90012,447846557,464516915,10935,96177491,198456268,1218154214,1020369020,4659833257,778352017,1795188436,0,0,0,0,3.17759e+11,0.106627082503913,0.0441636522049467,0.0171533466171502,0.344216447867934,0.0233110391967212,0.00120792197475926,0.0151449958191465,3.41717855215468e-06,0.0170018625209608,0.0176347291366824,4.15131843174371e-07,0.0036512427170294,0.00753411214671668,0.0462455056358891,0.0387368698665411,0.176903993494617,0.0295490358898673,0.0681517955447642,0,0,0,0,0.00883898518373988,0.00366100111090481,0.00142194809273695,0.0285342523799483,0.00193239771021434,0.00010013220081886,0.00125546334486199,2.83271284212249e-07,0.00140939062937635,0.00146185289795096,3.44128726487684e-08,0.000302674325510843,0.000624549636674335,0.00383357895134363,0.00321114121079183,0.0146646774977263,0.00244950423748816,0.00564952821477913,0,0,0,0
ARG,2001,26610055335,2394117965,1273464257,621742002,8821149878,799941470,30185649,348277007,203291,409279152,567590990,364,99254250,205426877,1301503366,988869398,4732461314,1244389236,2643054624,0,0,0,0,3.00421e+11,0.0899704241445539,0.0478565054062485,0.0233649270613214,0.331496863382979,0.0300616236956051,0.00113437001990361,0.0130881729712871,7.63963086287209e-06,0.0153806201019687,0.0213299439950225,1.36790395742332e-08,0.00372995278478251,0.00771989664861026,0.04891020892723,0.0371614934862367,0.177844850543224,0.0467638725411918,0.0993254087872418,0,0,0,0,0.00796920975897158,0.0042389322217821,0.00206956904477383,0.02936262737292,0.00266273486207689,0.000100477826117349,0.00115929647727689,6.76687049174325e-07,0.00136235200601822,0.00188931862286591,1.21163300834496e-09,0.000330383861314622,0.000683796662017635,0.00433226494153205,0.00329161209768958,0.0157527646669174,0.00414215130100759,0.00879783578378342,0,0,0,0
ARG,2002,25709371110,2223884389,1385850158,624929052,8609525233,1123311690,19347328,369533691,347042,531865525,588157544,836,113435054,230863962,1097361637,924807823,4148805919,1118763363,2406776027,0,0,0,0,1.12458e+11,0.0865009252651455,0.0539044752230814,0.0243074421900941,0.334878873394581,0.0436926942006401,0.000752539916951706,0.0143735017639644,1.34986576884805e-05,0.020687613194596,0.0228771657417644,3.25173259362547e-08,0.00441220648745772,0.00897975920967598,0.0426833325601328,0.0359716236948435,0.161373294634433,0.0435157810050376,0.0936147374707214,0,0,0,0,0.0197752439933131,0.0123232687581141,0.00555699951982073,0.076557694721585,0.0099887219228512,0.00017204047733376,0.00328597068238809,3.08596987319711e-06,0.00472945922033115,0.00523001959842786,7.43388642871116e-09,0.00100868816802717,0.00205289051912714,0.0097579686371801,0.0082235841202938,0.0368920478667592,0.0099482772501734,0.0214015545981611,0,0,0,0
ARG,2003,29938752000,2298635334,1814799786,872050808,10105515036,934690200,7997450,381913890,135288,580250376,511356364,240,110925985,226743703,940518150,1235310772,4483300572,1840327420,3832835801,0,0,0,0,1.42431e+11,0.0767779276170229,0.060617082034682,0.0291278276395756,0.337539622092464,0.031220078913109,0.000267127033217684,0.0127565066840462,4.51882563441522e-06,0.0193812479558266,0.01708008283044,8.01636621326099e-09,0.00370509715969457,0.00757358566582869,0.0314147413359114,0.041261264731409,0.149749080121977,0.0614697439626074,0.128022564233806,0,0,0,0,0.016138588748236,0.0127416067148303,0.00612261942975897,0.0709502498472945,0.00656240706026076,5.6149644389213e-05,0.00268139583377214,9.49849400762474e-07,0.00407390509088611,0.00359020412691057,1.68502643385218e-09,0.000778805070525377,0.00159195472193553,0.00660332476778229,0.00867304710350977,0.0314769998946858,0.0129208347901791,0.0269101235054167,0,0,0,0
ARG,2004,34575705522,2255856362,1940004801,1106767589,10839082978,1808368918,9837735,377414476,68892,571391162,639866145,4,139479915,286084536,1365480409,1193804887,5248069342,1740114228,3573182340,0,0,0,0,1.64911e+11,0.0652439719723039,0.0561088999258628,0.0320099784600427,0.313488410846837,0.0523017214167723,0.000284527382781543,0.010915597246739,1.99249730294484e-06,0.0165257990653707,0.0185062353852147,1.1568816715699e-10,0.00403404393039069,0.00827414890544949,0.0394924814514968,0.0345272748300219,0.151784880822193,0.0503276564202802,0.103343728958081,0,0,0,0,0.0136792352359758,0.011763950258018,0.0067113023934122,0.0657268646603319,0.0109657264706417,5.96548138086604e-05,0.00228859491483285,4.17752605951089e-07,0.0034648456561418,0.00388006952234842,2.42555075161754e-11,0.000845789031659501,0.00173478140330239,0.00828010508092244,0.00723908585236885,0.0318236463425727,0.0105518384340644,0.0216673377761338,0,0,0,0
ARG,2005,40106386092,2508982815,2587085674,1253393003,12931011323,1523818342,11655141,445371891,195158,699411058,1053243755,91,142427566,291709948,1280585285,1367415982,5457472049,2295680055,4739435887,0,0,0,0,1.99273e+11,0.0625581873481357,0.0645055794372868,0.0312517064021885,0.322417763927609,0.0379944066389955,0.000290605615107387,0.0111047624679611,4.86600811033752e-06,0.0174388950526637,0.0262612480861269,2.26896534111189e-09,0.00355124407552666,0.00727340397439068,0.031929710197834,0.0340947194509943,0.136074889332614,0.0572397635063389,0.118171601802471,0,0,0,0,0.0125906812011662,0.0129826201944067,0.00628982854174926,0.0648909351643223,0.00764688814841951,5.8488310006875e-05,0.00223498362046037,9.79349937021071e-07,0.00350981346193413,0.00528543131784035,4.56659958950786e-10,0.000714735894978246,0.00146387091076062,0.00642628597451737,0.00686202336493153,0.0273869116689165,0.0115202764800048,0.0237836329407396,0,0,0,0
ARG,2006,46546224081,2406092876,2882923668,1511646427,13911215889,2670028856,11867721,474544016,190704,525225990,1311134209,1555007,547421689,1108122904,1472080853,1263925427,5692773360,1779100240,3739717309,0,0,0,0,2.32892e+11,0.0516925470004378,0.0619367891793569,0.03247624177569,0.29886883766966,0.0573629528219862,0.000254966353003151,0.0101951130380457,4.09708851287563e-06,0.0112839655712137,0.0281684333130515,3.34078011847743e-05,0.0117608184081135,0.0238069344158108,0.0316262142002814,0.0271541989055978,0.122303655611106,0.0382222247910808,0.0803441607313221,0,0,0,0,0.0103313676553939,0.0123788007660203,0.00649076149889219,0.0597324763796094,0.0114646654071415,5.09580449306975e-05,0.00203761407004105,8.1885165656184e-07,0.0022552341428645,0.00562979496504818,6.67694467821995e-06,0.00235053882915686,0.0047580977620528,0.00632087342201535,0.00542708820826821,0.0244438338800818,0.00763916424780585,0.0160577319487144,0,0,0,0
ARG,2007,55779579836,1296002689,3280561740,1296295197,11968872949,2716101600,15301257,544294659,243147,548024320,1496909212,31390,562235403,1141610714,2015981138,2253082844,8931269612,3435061164,7130949604,0,0,0,0,2.87921e+11,0.0232343573187614,0.0588129517942825,0.0232396013166699,0.214574455099702,0.0486934754256975,0.00027431646213521,0.00975795552064581,4.35906833136584e-06,0.00982481979267808,0.0268361507275804,5.62750743054916e-07,0.0100795919340564,0.0204664631278418,0.0361419204649313,0.040392610532822,0.160117190524906,0.0615827722994611,0.127841579749543,0,0,0,0,0.00450124405305622,0.0113939648028452,0.00450225998450964,0.0415699895075385,0.00943349599369271,5.31439422619399e-05,0.00189043056602332,8.44492065531865e-07,0.00190338433111861,0.00519902755269675,1.09022961159485e-07,0.0019527419083707,0.00396501371556781,0.00700185515471258,0.0078253508566586,0.0310198617398523,0.0119305683295071,0.0247670354159648,0,0,0,0
